,날짜,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2029,2018-07-23,905.0,846.07,807.35,850.6,813.04,852.8,915.22,878.93,831.45,847.02,814.66,816.47,807.35,801.76,812.64,817.89,839.29
2030,2018-07-24,905.0,843.92,807.16,850.6,813.22,852.8,914.55,878.78,832.12,847.02,814.53,816.41,808.08,802.19,812.84,817.61,839.88
2031,2018-07-25,905.0,843.92,810.3,850.17,813.22,853.75,911.97,878.94,831.64,847.12,813.94,816.21,808.08,802.2,813.08,817.42,838.7
2032,2018-07-26,905.0,844.91,810.3,848.87,813.22,861.14,911.3,878.37,831.36,847.82,814.33,816.88,808.94,802.1,814.23,816.9,840.47
2033,2018-07-27,905.0,844.92,810.5,849.09,814.04,858.63,913.75,878.35,832.38,847.93,814.32,817.68,808.76,801.64,814.0,816.61,841.64
2034,2018-07-28,905.0,846.07,809.03,848.78,810.86,867.26,912.55,878.26,832.45,847.72,815.15,818.48,808.5,802.09,813.15,817.33,840.47
2035,2018-07-29,863.33,846.07,807.6,850.35,815.13,867.26,913.64,877.78,832.88,847.37,815.43,817.93,808.87,802.32,813.77,817.37,840.47
2036,2018-07-30,863.33,846.07,807.64,850.35,817.3,867.26,915.05,877.98,833.25,847.53,815.35,818.13,809.26,802.15,813.05,816.97,840.47
2037,2018-07-31,863.33,846.07,807.64,845.21,817.3,862.91,910.27,877.63,833.44,847.69,815.2,819.55,808.48,802.46,813.89,817.59,840.47
2038,2018-08-01,863.33,846.07,808.23,850.08,817.3,872.3,912.76,877.87,833.51,848.93,815.23,819.71,808.72,802.46,813.72,817.59,840.47
2039,2018-08-02,876.66,846.07,808.23,851.86,817.3,872.3,913.74,879.24,834.89,850.18,816.42,820.04,809.57,803.23,815.85,817.15,841.23
2040,2018-08-03,883.33,846.07,807.43,853.25,817.3,872.3,914.02,879.5,834.37,850.24,816.53,821.27,809.26,804.3,816.39,817.18,841.23
2041,2018-08-04,883.33,846.07,807.22,853.95,817.3,872.3,913.32,879.64,834.55,851.0,817.43,821.23,809.36,804.37,816.45,817.6,841.23
2042,2018-08-05,883.33,846.07,805.63,853.95,817.3,869.22,914.02,880.0,834.75,851.46,817.65,821.25,809.56,804.59,816.33,817.98,841.23
2043,2018-08-06,883.33,846.07,805.63,856.52,818.6,869.22,914.02,879.78,834.63,851.03,818.7,821.51,809.92,806.19,816.58,818.12,841.23
2044,2018-08-07,883.33,846.07,805.63,854.17,819.9,869.63,913.51,879.7,834.53,851.48,818.27,822.01,810.36,805.62,815.98,820.82,841.23
2045,2018-08-08,910.0,846.07,803.73,854.21,816.52,868.19,914.01,880.82,835.91,851.48,818.97,822.63,810.03,805.42,817.1,828.03,841.52
2046,2018-08-09,910.0,846.07,804.38,854.19,819.86,869.19,914.67,880.69,835.56,852.07,819.38,821.94,810.67,806.02,817.39,829.69,840.94
2047,2018-08-10,919.66,846.69,807.72,853.24,816.68,872.4,914.38,879.8,835.93,852.12,820.56,823.33,810.0,805.83,817.33,829.99,841.52
2048,2018-08-11,919.66,846.42,803.18,852.95,818.0,873.31,916.71,879.53,836.01,852.22,821.3,823.08,809.28,806.63,817.8,830.68,841.52
2049,2018-08-12,919.66,846.42,805.82,852.52,815.82,873.31,916.47,879.38,836.6,852.31,820.81,822.91,809.39,806.5,817.6,830.63,841.52
2050,2018-08-13,919.66,846.42,808.8,852.52,815.75,874.45,917.18,880.26,837.2,852.66,820.42,822.71,809.49,806.68,816.56,830.32,841.52
2051,2018-08-14,919.66,846.42,810.57,852.52,818.5,874.45,916.61,880.65,837.06,852.52,821.23,822.68,809.72,806.98,817.47,830.54,841.52
2052,2018-08-15,919.66,848.28,811.01,852.46,818.5,874.63,916.61,881.26,836.95,852.64,821.46,822.51,810.67,807.24,817.82,830.46,841.52
2053,2018-08-16,919.66,848.28,811.54,854.07,818.5,874.63,915.57,881.73,837.43,853.17,821.86,823.15,810.62,807.34,818.77,831.56,841.52
2054,2018-08-17,919.66,846.8,811.54,854.68,818.5,874.63,916.0,881.84,837.53,853.75,822.54,823.31,811.46,806.98,818.92,832.28,841.52
2055,2018-08-18,919.66,845.07,812.75,854.95,816.41,874.63,916.0,882.22,837.9,854.02,822.44,823.23,811.79,807.4,819.02,832.58,841.64
2056,2018-08-19,919.66,846.18,811.74,854.95,815.17,866.9,916.92,882.75,836.77,854.96,821.31,823.15,813.31,807.87,819.16,832.58,841.64
2057,2018-08-20,919.66,846.18,811.42,855.53,819.91,862.25,915.28,882.31,837.29,854.94,820.82,822.47,812.88,808.1,818.27,832.64,842.11
2058,2018-08-21,919.66,850.26,811.31,853.89,823.08,862.25,916.83,882.03,837.64,854.93,820.83,823.13,811.97,807.94,818.53,832.55,842.11
2059,2018-08-22,919.66,838.34,811.31,853.89,820.47,862.25,917.13,881.89,837.66,855.31,820.25,823.21,812.72,808.27,818.43,832.92,842.11
2060,2018-08-23,919.66,839.5,813.15,853.92,822.21,865.95,914.37,882.56,837.94,855.34,820.54,823.67,812.96,808.33,819.37,832.06,842.11
2061,2018-08-24,919.66,839.5,815.88,854.3,822.21,867.85,914.37,882.83,837.64,854.61,820.85,823.54,812.69,808.15,819.01,832.94,842.11
2062,2018-08-25,919.66,839.5,814.07,854.94,822.21,867.85,915.97,883.15,838.24,854.55,820.97,823.34,812.68,808.18,818.92,832.92,842.11
2063,2018-08-26,919.66,839.5,814.07,854.94,822.21,868.4,915.78,882.86,837.8,854.07,821.03,823.06,812.87,808.48,819.77,832.86,842.64
2064,2018-08-27,919.66,849.14,814.45,854.56,822.21,869.31,914.62,882.46,838.12,854.1,820.72,823.47,812.32,808.04,819.42,831.67,836.76
2065,2018-08-28,919.66,850.62,813.19,853.79,818.68,869.54,916.07,882.93,838.17,855.01,821.01,823.67,812.47,808.1,820.06,831.27,836.76
2066,2018-08-29,919.66,847.19,813.19,853.79,818.68,875.95,916.94,882.92,837.95,854.79,821.11,824.05,813.28,808.77,820.05,832.33,837.52
2067,2018-08-30,923.0,854.88,811.42,854.07,822.21,875.95,914.02,883.39,837.99,854.56,822.22,824.64,812.95,809.59,819.8,831.85,843.41
2068,2018-08-31,954.5,856.55,813.74,854.11,821.29,875.95,914.32,883.54,838.13,855.24,822.34,822.78,812.62,809.86,820.83,831.75,843.41
2069,2018-09-01,954.5,854.53,813.8,854.63,822.21,877.72,914.61,883.45,838.09,855.69,823.24,823.63,812.94,809.93,820.36,829.04,843.41
2070,2018-09-02,954.5,854.53,813.45,858.15,822.21,877.61,918.24,882.98,838.44,859.21,825.23,825.17,814.14,810.67,821.72,830.06,844.17
2071,2018-09-03,923.0,854.53,812.25,858.15,822.12,877.61,918.39,883.22,838.49,858.85,825.98,825.47,813.52,811.26,822.88,831.57,843.41
2072,2018-09-04,923.0,854.53,813.61,854.02,819.65,879.66,919.26,882.73,839.27,859.48,827.26,824.89,815.3,811.81,822.84,831.02,843.41
2073,2018-09-05,955.25,854.53,813.42,852.66,817.69,880.52,918.82,883.86,838.89,860.65,827.39,826.3,816.2,812.6,822.92,831.54,843.41
2074,2018-09-06,955.25,854.53,814.19,858.4,819.86,880.85,919.7,885.12,840.19,860.67,827.89,826.36,815.89,812.71,823.22,832.0,840.5
2075,2018-09-07,955.25,854.53,813.01,859.09,820.78,881.3,920.97,885.74,840.25,862.32,827.62,827.63,815.97,813.13,824.04,832.36,841.06
2076,2018-09-08,960.25,855.67,815.07,859.31,820.95,881.68,921.29,887.54,841.24,863.2,828.37,827.87,816.24,813.87,824.84,837.88,844.18
2077,2018-09-09,952.75,851.88,816.62,861.09,826.37,881.68,921.57,888.59,841.17,862.61,828.73,829.15,815.62,814.92,825.8,840.64,844.18
2078,2018-09-10,952.75,852.65,815.73,863.29,826.37,881.68,922.04,889.22,841.51,863.69,829.76,829.53,817.58,815.14,825.63,841.5,844.18
2079,2018-09-11,952.75,854.11,816.6,863.29,828.04,881.68,923.16,889.67,841.45,863.63,828.74,829.72,817.43,816.33,825.68,845.48,841.06
2080,2018-09-12,952.75,851.51,819.1,864.7,828.33,882.59,921.5,891.7,842.82,864.85,829.43,830.25,818.7,817.05,826.72,854.85,848.31
2081,2018-09-13,954.0,855.59,820.47,865.73,832.65,882.59,923.01,893.55,843.65,865.96,829.21,831.74,820.36,817.81,826.59,858.35,848.31
2082,2018-09-14,954.0,857.44,820.52,865.57,832.21,876.85,923.01,894.99,844.6,868.41,829.84,833.5,821.51,819.39,827.87,860.93,850.37
2083,2018-09-15,922.0,858.18,821.01,867.0,836.56,876.85,924.12,895.08,845.53,869.22,830.5,834.58,823.37,820.79,829.04,861.84,852.43
2084,2018-09-16,922.0,859.29,821.67,869.28,836.56,880.14,925.23,895.92,847.24,870.66,831.49,835.18,824.42,822.06,830.44,862.36,853.68
2085,2018-09-17,922.0,859.29,824.7,867.37,837.86,882.42,924.75,897.1,848.02,870.2,832.95,836.21,824.2,822.4,830.84,862.97,853.68
2086,2018-09-18,922.0,861.57,824.7,872.94,838.69,881.4,925.16,896.91,848.63,871.09,832.97,837.03,827.38,823.41,832.07,864.33,860.93
2087,2018-09-19,922.0,862.15,827.58,876.5,839.56,879.31,926.59,896.76,850.27,872.02,834.32,838.49,827.92,824.39,832.68,864.96,856.43
2088,2018-09-20,925.33,862.15,827.4,877.77,841.95,886.42,930.02,896.78,850.26,873.12,835.11,839.83,829.3,825.65,834.34,865.41,862.68
2089,2018-09-21,925.33,863.84,829.67,874.7,842.17,887.78,930.66,896.67,851.43,874.08,836.4,840.92,830.28,827.15,834.45,866.1,864.56
2090,2018-09-22,925.33,866.96,832.23,875.21,843.91,887.95,933.92,897.56,852.79,875.98,838.62,842.55,831.73,828.52,836.02,866.56,862.53
2091,2018-09-23,925.33,866.96,834.57,875.68,844.34,889.95,934.97,899.32,854.36,877.2,841.13,844.76,833.52,829.76,838.85,865.8,864.81
2092,2018-09-24,925.33,866.96,835.82,872.88,846.08,888.0,935.38,899.89,855.97,878.13,841.11,845.91,834.16,830.23,839.23,864.64,864.81
2093,2018-09-25,925.33,866.96,836.15,874.02,846.08,888.0,935.88,900.5,855.48,879.04,842.76,845.65,834.19,830.64,839.13,864.21,864.81
2094,2018-09-26,925.33,866.96,836.71,872.21,847.17,888.47,937.54,901.25,857.68,879.46,843.57,847.07,834.44,831.1,839.69,863.97,864.81
2095,2018-09-27,925.33,867.36,837.26,872.43,845.86,894.85,939.1,901.96,858.35,880.28,844.2,847.06,834.47,831.6,840.42,863.87,864.81
2096,2018-09-28,932.0,872.84,837.07,873.12,846.3,895.3,938.81,902.56,859.62,880.9,844.63,848.92,834.72,832.62,841.46,864.33,864.81
2097,2018-09-29,932.0,873.85,843.21,872.47,848.04,893.3,938.95,904.47,860.66,881.55,846.61,850.28,836.89,834.59,842.32,865.48,866.18
2098,2018-09-30,935.33,870.51,843.22,876.0,848.04,898.21,937.95,905.76,861.52,882.4,847.84,851.62,836.84,836.29,843.21,865.21,870.06
2099,2018-10-01,935.33,870.15,839.58,879.05,850.43,903.88,938.66,907.59,863.17,883.87,849.57,851.16,837.4,837.15,844.38,864.9,875.68
2100,2018-10-02,935.33,875.92,841.13,879.6,849.78,902.21,943.59,910.92,866.18,886.68,850.5,853.5,841.5,840.76,846.41,867.95,878.06
2101,2018-10-03,940.33,878.48,843.43,880.34,853.13,903.0,946.15,912.56,867.2,888.97,853.44,856.89,843.9,842.69,848.47,882.54,879.75
2102,2018-10-04,940.33,880.33,844.66,881.24,860.04,903.94,948.62,913.86,869.08,890.88,855.44,857.54,845.89,845.18,851.04,888.97,879.75
2103,2018-10-05,940.33,883.17,844.7,883.57,859.17,908.3,948.21,915.13,869.89,891.97,856.68,860.04,847.5,846.39,852.41,889.58,880.87
2104,2018-10-06,940.33,886.03,845.98,890.2,862.65,909.75,948.54,917.14,870.9,894.54,858.46,863.19,849.9,848.27,853.49,891.12,880.87
2105,2018-10-07,940.33,883.39,848.66,888.82,865.34,904.26,951.67,918.23,872.04,895.7,859.07,864.42,851.27,849.93,855.88,891.27,882.0
2106,2018-10-08,940.33,883.39,848.66,888.82,865.34,904.26,952.13,918.23,872.04,895.7,859.19,864.42,851.4,849.93,855.88,891.27,882.0
2107,2018-10-09,940.33,887.96,850.29,892.17,868.17,909.66,956.55,919.12,875.11,899.2,860.59,868.15,853.09,853.22,859.74,891.71,885.12
2108,2018-10-10,940.0,887.96,851.25,893.45,870.73,913.47,959.28,923.08,877.04,902.04,862.69,869.08,854.51,855.05,861.47,893.39,888.62
2109,2018-10-11,955.0,891.53,856.53,897.17,873.0,922.0,961.0,925.96,878.95,904.18,865.27,871.1,855.18,856.86,864.73,893.93,889.75
2110,2018-10-12,955.0,899.0,856.01,899.65,877.45,931.16,961.92,928.19,880.88,906.78,866.5,873.98,857.56,859.25,866.4,894.89,890.25
2111,2018-10-13,955.0,899.8,857.29,900.52,878.91,927.89,963.14,929.35,882.87,910.14,869.09,875.73,860.73,860.66,868.78,895.03,890.25
2112,2018-10-14,1019.33,903.51,858.05,901.55,878.91,927.89,964.0,932.18,883.97,910.68,870.91,876.22,862.72,862.12,869.97,894.81,892.62
2113,2018-10-15,1019.33,900.19,858.43,903.35,886.48,927.89,964.12,932.32,884.65,911.63,872.89,876.59,863.91,863.25,870.44,894.95,895.75
2114,2018-10-16,1032.66,897.34,859.94,904.41,885.28,922.84,968.18,934.16,885.53,912.51,876.47,878.56,865.28,865.19,872.83,893.81,895.75
2115,2018-10-17,1032.66,897.69,859.54,906.87,892.56,924.47,970.55,935.42,887.62,914.52,877.77,879.15,868.78,866.28,874.01,895.23,898.56
2116,2018-10-18,1032.66,907.69,862.85,906.8,892.6,924.47,969.98,937.13,889.63,915.71,879.5,880.14,869.93,867.72,875.12,904.75,900.37
2117,2018-10-19,1032.66,907.69,864.25,911.26,890.92,930.52,970.98,937.64,891.25,917.35,880.92,881.51,871.55,869.05,875.22,905.67,903.06
2118,2018-10-20,1032.66,915.26,864.36,913.24,892.91,928.45,970.27,937.51,892.03,917.77,880.85,882.59,873.09,870.26,876.64,908.03,903.06
2119,2018-10-21,1032.66,915.26,864.0,913.26,896.56,928.45,970.32,938.06,891.79,918.21,881.59,882.88,874.14,870.8,877.91,909.94,903.0
2120,2018-10-22,1032.66,915.26,866.14,913.48,898.56,928.45,969.84,939.49,891.69,918.4,882.42,883.97,875.31,871.06,878.66,909.86,903.37
2121,2018-10-23,1032.66,916.42,868.98,915.12,896.96,927.84,968.31,938.03,893.13,918.34,883.45,883.6,876.45,871.48,878.84,908.97,903.37
2122,2018-10-24,1029.33,913.34,868.75,915.6,897.16,929.65,970.81,938.7,894.28,919.28,883.85,884.56,876.66,871.83,879.86,906.81,903.37
2123,2018-10-25,1029.33,913.11,869.53,916.71,894.37,928.8,972.3,939.24,894.58,919.16,885.67,885.51,876.77,872.4,880.18,906.02,903.37
2124,2018-10-26,1029.33,916.19,869.33,917.21,892.5,919.05,970.19,940.69,894.64,919.75,884.79,886.12,876.81,871.93,881.56,906.49,903.37
2125,2018-10-27,1029.33,916.19,868.23,917.11,893.95,919.05,969.63,939.92,894.16,919.52,885.09,885.65,876.0,872.32,882.94,903.74,910.75
2126,2018-10-28,1029.33,915.64,867.41,917.14,893.95,919.05,969.35,940.36,893.75,920.78,886.08,885.97,875.79,872.97,882.44,902.97,906.31
2127,2018-10-29,1029.33,916.19,867.76,914.95,893.95,919.05,969.63,942.07,892.93,920.18,886.44,886.63,875.84,873.48,882.2,903.03,906.31
2128,2018-10-30,1029.33,917.81,870.25,916.19,896.04,919.05,970.01,941.41,893.34,918.97,886.06,885.57,875.62,873.43,883.02,902.52,906.31
2129,2018-10-31,1029.33,917.81,870.25,913.04,887.43,920.65,972.09,941.45,893.49,919.78,884.71,886.0,876.12,873.98,882.52,903.72,906.31
2130,2018-11-01,1029.33,918.48,869.61,912.92,882.04,920.1,974.0,941.27,893.0,920.05,885.3,886.53,873.86,874.1,882.96,903.53,905.06
2131,2018-11-02,1029.33,918.48,869.52,917.0,889.29,918.85,974.69,941.53,893.36,920.75,886.55,886.5,875.03,874.25,882.75,903.01,906.31
2132,2018-11-03,1029.33,907.65,869.4,915.7,896.79,922.6,974.69,941.83,893.73,920.19,887.28,886.95,875.8,874.96,882.9,902.73,906.31
2133,2018-11-04,1029.33,907.65,869.76,915.7,896.79,922.6,974.76,942.17,894.25,919.9,887.57,887.12,876.05,874.96,883.81,902.79,906.31
2134,2018-11-05,1029.33,907.65,869.76,915.7,894.7,922.6,975.38,941.83,894.48,920.23,888.33,886.81,875.41,875.48,883.83,902.57,906.31
2135,2018-11-06,1029.33,909.07,871.61,915.9,894.87,922.6,976.59,941.97,894.78,919.39,886.76,887.31,875.95,874.92,883.61,899.47,906.31
2136,2018-11-07,1002.66,909.07,871.61,916.52,898.25,925.36,976.59,942.25,898.56,921.61,891.54,888.72,878.58,874.93,883.68,898.16,916.81
2137,2018-11-08,978.66,915.81,870.86,908.14,896.75,924.84,973.92,942.04,898.24,922.39,892.24,889.3,880.46,879.78,886.99,897.99,922.43
2138,2018-11-09,978.66,916.37,873.58,904.79,892.2,923.21,971.21,939.71,897.1,921.63,891.93,889.35,881.19,879.33,886.08,893.26,920.56
2139,2018-11-10,978.66,913.74,870.72,900.11,887.16,923.21,968.77,937.18,895.85,920.48,892.21,887.8,879.89,878.38,885.22,892.32,915.43
2140,2018-11-11,1005.33,918.55,873.63,898.02,895.75,917.21,968.78,935.17,895.14,920.38,893.45,887.69,881.4,878.34,883.3,893.69,914.31
2141,2018-11-12,1005.33,919.66,872.43,900.37,894.5,909.88,963.0,933.99,894.47,919.44,892.66,887.62,880.5,878.16,883.46,892.17,914.31
2142,2018-11-13,1005.33,919.96,869.14,900.41,897.83,908.61,961.5,933.71,893.88,918.72,891.49,887.82,881.02,877.3,882.95,891.87,914.31
2143,2018-11-14,1005.33,919.96,871.4,896.92,896.72,907.83,958.75,931.94,892.65,918.63,890.0,886.28,880.53,876.67,881.75,888.33,916.87
2144,2018-11-15,972.0,915.96,872.42,897.53,897.0,907.83,959.5,930.95,891.7,916.51,889.48,885.28,878.61,876.23,880.08,885.83,916.25
2145,2018-11-16,972.0,919.12,868.91,897.4,896.33,905.38,958.1,929.39,889.93,915.48,888.95,885.47,877.9,875.24,879.07,885.52,911.87
2146,2018-11-17,966.0,914.95,871.62,894.73,891.4,907.89,959.11,928.93,888.81,914.53,888.26,884.87,877.09,874.26,878.04,884.12,911.87
2147,2018-11-18,966.0,917.45,870.44,893.9,892.2,907.36,958.41,928.79,888.32,913.08,887.25,884.65,877.33,874.1,876.89,883.74,907.93
2148,2018-11-19,966.0,913.96,870.08,893.9,892.2,911.5,957.8,928.26,887.6,911.86,886.99,883.91,876.94,873.65,877.28,881.78,906.68
2149,2018-11-20,966.0,912.65,868.69,892.47,889.44,905.7,954.53,926.34,886.24,910.47,885.44,883.64,876.47,872.71,876.81,880.9,907.43
2150,2018-11-21,966.0,901.16,866.37,888.86,890.24,907.8,955.91,924.06,885.58,910.08,885.06,882.76,875.2,870.64,875.78,879.24,907.43
2151,2018-11-22,966.0,904.26,863.56,887.71,891.44,906.61,956.65,921.67,884.03,909.9,883.22,882.26,874.55,869.62,873.59,868.7,905.06
2152,2018-11-23,966.0,904.26,865.69,884.42,885.72,905.4,954.37,920.66,882.61,907.74,881.63,880.9,874.11,868.14,872.96,863.64,900.93
2153,2018-11-24,966.0,903.26,865.0,883.83,880.12,905.0,955.27,918.11,881.7,908.03,881.57,878.5,873.75,867.36,870.98,861.07,900.06
2154,2018-11-25,966.0,902.5,864.14,882.28,880.95,905.0,952.17,917.1,880.12,907.2,880.07,878.56,871.77,866.28,870.0,861.13,898.31
2155,2018-11-26,966.0,899.44,863.78,884.24,880.54,904.0,951.9,917.59,879.76,906.25,879.66,878.48,870.61,865.63,869.42,861.93,897.18
2156,2018-11-27,966.0,893.14,861.78,877.27,875.58,903.0,952.98,916.04,877.9,906.23,878.76,876.92,869.91,865.08,869.47,859.03,895.5
2157,2018-11-28,952.66,896.85,859.68,872.57,872.95,899.14,952.9,913.71,877.04,905.87,876.34,873.83,868.24,863.18,867.22,858.24,895.5
2158,2018-11-29,952.66,891.11,859.31,870.9,872.5,895.9,951.8,911.71,875.66,903.0,873.24,873.04,866.06,861.65,865.64,858.09,895.5
2159,2018-11-30,952.66,893.03,859.31,856.2,871.66,895.9,950.26,910.27,875.34,901.55,871.45,873.12,865.1,860.86,864.98,856.54,895.5
2160,2018-12-01,952.66,891.65,859.55,862.67,865.0,893.85,949.19,908.33,872.97,900.04,870.62,869.85,862.15,857.24,862.66,855.02,890.43
2161,2018-12-02,952.66,893.38,857.67,862.67,867.5,892.33,948.0,906.23,870.47,896.95,867.59,869.12,861.53,856.83,859.88,856.64,890.56
2162,2018-12-03,952.66,892.23,857.46,863.34,866.66,890.9,946.72,905.82,870.58,896.17,867.04,868.39,860.78,856.05,859.39,855.28,890.56
2163,2018-12-04,952.66,882.34,856.65,861.52,858.47,889.61,941.61,903.59,868.0,892.84,865.0,866.22,859.37,854.7,856.53,854.72,888.0
2164,2018-12-05,952.66,882.3,852.96,861.07,859.08,885.19,940.33,901.38,866.0,891.48,861.08,865.84,857.38,852.27,853.2,851.17,886.81
2165,2018-12-06,949.33,872.22,853.08,856.72,857.41,880.66,938.11,898.25,862.6,890.93,859.65,862.53,855.04,850.44,851.85,841.62,883.68
2166,2018-12-07,949.33,869.25,849.36,851.22,852.83,880.33,934.28,896.48,861.15,889.55,856.82,861.63,855.18,849.15,848.45,834.92,882.0
2167,2018-12-08,949.33,866.66,846.05,850.77,852.45,874.19,931.95,894.52,859.78,888.07,855.56,858.57,852.45,845.97,846.83,832.18,878.18
2168,2018-12-09,949.33,864.07,851.05,849.84,850.2,874.19,932.87,892.7,858.1,887.53,854.13,857.91,853.26,844.92,845.02,832.04,876.31
2169,2018-12-10,949.33,859.81,853.03,849.84,852.75,872.71,933.01,891.16,857.74,886.94,854.1,857.02,852.35,844.23,844.7,830.47,876.31
2170,2018-12-11,949.33,856.11,847.21,849.58,849.37,869.95,934.11,889.38,857.1,885.18,853.41,854.39,851.45,843.58,843.29,828.77,870.06
2171,2018-12-12,949.33,853.39,848.08,843.62,845.04,869.2,930.16,887.85,854.84,883.49,850.61,851.85,848.75,841.58,841.08,823.78,872.68
2172,2018-12-13,949.33,854.46,847.21,844.48,842.24,870.0,928.02,887.15,853.65,881.77,849.72,850.48,847.29,840.19,838.61,814.14,874.12
2173,2018-12-14,938.66,854.07,846.73,841.28,844.57,856.52,925.57,885.44,850.84,880.03,847.9,848.19,846.58,838.19,836.69,808.08,866.81
2174,2018-12-15,938.66,850.53,846.38,841.05,844.26,860.9,925.07,881.65,849.5,878.24,846.63,847.52,844.53,836.96,835.51,804.5,866.81
2175,2018-12-16,928.66,850.17,844.35,837.48,843.96,855.23,924.79,880.49,847.13,877.39,844.65,846.41,842.73,835.76,835.05,804.11,865.12
2176,2018-12-17,928.66,850.42,839.12,835.05,845.5,853.57,921.94,879.83,846.29,876.36,844.55,845.98,842.58,834.97,834.43,801.63,865.12
2177,2018-12-18,928.66,848.39,838.08,835.33,835.3,852.25,921.47,878.95,844.47,874.56,842.12,844.55,840.26,832.34,833.11,801.1,865.12
2178,2018-12-19,928.66,847.53,837.7,834.07,840.28,851.25,922.71,875.55,842.5,873.44,839.82,840.59,839.21,830.98,830.35,799.4,863.56
2179,2018-12-20,928.66,843.37,837.28,833.15,842.76,852.1,920.85,872.91,840.01,872.32,836.02,839.65,835.01,829.39,827.19,788.66,863.56
2180,2018-12-21,928.66,843.37,835.44,832.52,845.07,849.1,917.12,870.71,837.27,869.52,833.26,836.9,833.1,826.75,825.03,783.26,863.56
2181,2018-12-22,922.0,838.18,831.81,832.17,842.92,849.25,919.19,869.56,833.85,867.74,828.47,835.64,828.09,825.32,821.44,777.12,858.5
2182,2018-12-23,922.0,843.14,831.52,827.78,842.92,849.25,910.95,868.81,833.37,866.21,826.12,834.2,827.34,823.58,820.03,774.03,856.93
2183,2018-12-24,922.0,840.55,830.5,827.73,840.52,849.25,908.43,867.42,832.19,865.84,826.04,833.12,826.86,821.97,820.55,775.33,856.93
2184,2018-12-25,922.0,836.92,828.71,827.5,837.92,848.23,901.46,864.14,831.13,862.72,822.61,829.63,823.73,818.39,816.57,772.67,856.93
2185,2018-12-26,922.0,836.92,826.91,826.45,834.92,846.33,899.13,861.91,829.46,860.97,820.06,828.92,822.53,816.15,814.29,769.57,855.75
2186,2018-12-27,922.0,837.7,827.42,818.78,831.11,844.57,900.33,859.89,825.78,858.07,818.79,827.77,821.15,812.98,812.2,770.48,852.62
